perro,fecha,min_reposo,min_calma,min_activo,min_intenso,min_sin_datos,min_otros,ladridos_total,ladridos_franjas,ladridos_max_30min,fc_media,fc_min,fc_max,fc_n,fr_media,fr_min,fr_max,fr_n,temp_disp_media,temp_disp_max,dia_semana,es_finde,mes
cherry,2026-06-12,987.716666666666,43.86666666666642,91.41666666666538,0.0,316.65000000000555,0.35,128.0,10.0,85.0,59.58730158730159,51.0,75.0,63.0,12.892307692307693,6.0,24.0,325.0,30.952380952380953,33,Friday,False,6
cherry,2026-06-13,996.2333333333313,45.266666666666396,91.78333333333191,0.0,306.2500000000048,0.4666666666666666,154.0,10.0,59.0,60.4320987654321,51.0,84.0,81.0,11.548872180451127,7.0,24.0,266.0,29.77777777777778,32,Saturday,True,6
cherry,2026-06-14,1005.3999999999993,46.76666666666633,91.59999999999863,0.0,295.81666666667286,0.41666666666666663,133.0,12.0,38.0,57.82051282051282,51.0,77.0,78.0,11.512195121951219,6.0,26.0,246.0,30.6,34,Sunday,True,6
cherry,2026-06-15,1049.2999999999988,43.749999999999794,89.39999999999878,0.0,256.9166666666713,0.6333333333333334,69.0,7.0,41.0,58.36842105263158,51.0,86.0,57.0,11.736625514403292,7.0,24.0,243.0,32.6,34,Monday,False,6
cherry,2026-06-16,977.1000000000003,40.24999999999987,78.08333333333246,0.0,344.01666666667154,0.55,169.0,14.0,81.0,59.20779220779221,51.0,130.0,77.0,12.441947565543071,6.0,27.0,267.0,29.5,31,Tuesday,False,6
cherry,2026-06-17,927.199999999999,49.66666666666627,100.04999999999832,0.0,362.6000000000062,0.4833333333333333,39.0,13.0,15.0,58.75471698113208,51.0,84.0,53.0,13.027272727272727,6.0,24.0,220.0,32.89655172413793,38,Wednesday,False,6
cherry,2026-06-18,1045.6166666666659,40.68333333333318,87.24999999999915,0.0,265.883333333338,0.5666666666666667,310.0,11.0,131.0,60.46086956521739,51.0,140.0,115.0,14.332378223495702,6.0,39.0,349.0,30.5,33,Thursday,False,6
cherry,2026-06-19,949.9333333333329,48.283333333333104,88.43333333333217,0.0,352.9333333333394,0.41666666666666663,174.0,9.0,63.0,64.70833333333333,51.0,140.0,48.0,10.88770053475936,7.0,24.0,187.0,30.285714285714285,36,Friday,False,6
cherry,2026-06-20,1026.5499999999993,54.79999999999962,94.88333333333208,0.0,263.5166666666714,0.25,296.0,12.0,87.0,60.15384615384615,51.0,104.0,78.0,11.782608695652174,6.0,21.0,276.0,33.0,35,Saturday,True,6
cherry,2026-06-21,997.2499999999997,56.16666666666625,96.73333333333183,0.0,289.3166666666713,0.5333333333333333,34.0,7.0,20.0,56.9622641509434,51.0,77.0,53.0,13.102484472049689,6.0,31.0,322.0,32.166666666666664,34,Sunday,True,6
cherry,2026-06-22,983.6833333333317,48.58333333333292,102.88333333333162,0.0,304.3333333333392,0.5166666666666666,86.0,11.0,31.0,54.7,51.0,67.0,60.0,12.41908713692946,7.0,27.0,241.0,31.5,33,Monday,False,6
cherry,2026-06-23,1034.4499999999994,45.09999999999988,88.96666666666566,0.0,271.40000000000526,0.08333333333333333,443.0,12.0,168.0,59.08888888888889,51.0,80.0,90.0,13.24904214559387,6.0,27.0,261.0,33.625,36,Tuesday,False,6
cherry,2026-06-24,962.7666666666661,43.29999999999979,92.29999999999865,0.0,340.95000000000624,0.6833333333333332,240.0,16.0,84.0,57.225806451612904,51.0,77.0,62.0,11.513274336283185,7.0,26.0,226.0,33.0,38,Wednesday,False,6
cherry,2026-06-25,919.8999999999987,53.63333333333293,108.5666666666648,0.0,357.9000000000067,0.0,115.0,16.0,53.0,57.35526315789474,51.0,72.0,76.0,11.703125,5.0,39.0,192.0,28.555555555555557,33,Thursday,False,6
cherry,2026-06-26,948.5666666666654,47.44999999999961,91.56666666666533,0.0,352.20000000000636,0.21666666666666667,186.0,13.0,119.0,59.35616438356164,51.0,88.0,73.0,11.505,6.0,20.0,200.0,31.9,34,Friday,False,6
cherry,2026-06-27,1034.016666666666,39.749999999999986,70.41666666666616,0.0,295.7166666666709,0.1,64.0,10.0,53.0,59.24528301886792,51.0,114.0,53.0,10.985148514851485,6.0,35.0,202.0,33.0,34,Saturday,True,6
cherry,2026-06-28,977.1499999999985,50.23333333333299,97.2833333333318,0.0,315.2833333333389,0.05,84.0,8.0,39.0,60.31707317073171,51.0,77.0,41.0,14.070512820512821,6.0,39.0,312.0,29.333333333333332,32,Sunday,True,6
cherry,2026-06-29,923.8666666666662,37.69999999999996,84.7833333333322,0.0,393.06666666667195,0.5833333333333333,63.0,9.0,26.0,57.43283582089552,51.0,80.0,67.0,11.392156862745098,7.0,39.0,204.0,27.333333333333332,36,Monday,False,6
cherry,2026-06-30,911.4500000000005,47.516666666666325,96.33333333333168,0.0,384.6000000000071,0.1,77.0,14.0,35.0,57.775510204081634,51.0,114.0,49.0,10.618181818181819,7.0,26.0,165.0,31.4375,36,Tuesday,False,6
cherry,2026-07-01,910.3499999999987,51.183333333332996,87.86666666666551,0.0,390.31666666667445,0.2833333333333333,48.0,10.0,13.0,56.55555555555556,51.0,72.0,45.0,12.104072398190045,7.0,27.0,221.0,29.875,35,Wednesday,False,7
cherry,2026-07-02,873.0500000000008,47.549999999999784,86.09999999999866,27.4,405.90000000000776,0.0,210.0,13.0,101.0,56.725806451612904,50.0,121.0,62.0,11.97948717948718,7.0,30.0,195.0,34.1578947368421,44,Thursday,False,7
cherry,2026-07-03,995.3499999999999,30.783333333333463,61.99999999999986,28.716666666666665,323.15000000000407,0.0,219.0,5.0,182.0,60.431372549019606,52.0,77.0,51.0,13.292307692307693,7.0,32.0,65.0,28.5,29,Friday,False,7
cherry,2026-07-04,1033.0666666666646,43.31666666666648,73.89999999999921,0.0,289.533333333338,0.18333333333333335,187.0,6.0,150.0,56.78947368421053,51.0,92.0,57.0,12.061983471074381,6.0,21.0,242.0,32.666666666666664,34,Saturday,True,7
cherry,2026-07-05,967.6499999999999,50.14999999999958,80.14999999999922,0.0,341.85000000000514,0.2,31.0,8.0,13.0,59.58730158730159,51.0,96.0,63.0,12.96103896103896,8.0,27.0,231.0,32.0,33,Sunday,True,7
cherry,2026-07-06,995.9166666666663,53.616666666666234,92.24999999999875,0.0,298.21666666667187,0.0,115.0,14.0,26.0,59.72289156626506,51.0,80.0,83.0,12.31400966183575,6.0,35.0,207.0,29.666666666666668,33,Monday,False,7
cherry,2026-07-07,923.1833333333324,55.28333333333292,96.06666666666527,0.0,364.9166666666727,0.5499999999999999,96.0,15.0,34.0,57.951219512195124,46.0,150.0,123.0,11.159763313609467,6.0,28.0,169.0,34.6,39,Tuesday,False,7
cherry,2026-07-08,974.3999999999977,63.81666666666593,96.69999999999851,0.0,304.8000000000057,0.2833333333333333,113.0,10.0,27.0,65.69182389937107,42.0,178.0,636.0,11.587301587301587,8.0,28.0,189.0,35.0,39,Wednesday,False,7
cherry,2026-07-09,1037.0166666666662,42.18333333333318,81.89999999999895,0.0,278.900000000004,0.0,239.0,11.0,200.0,59.456934306569345,42.0,164.0,685.0,15.646616541353383,7.0,39.0,266.0,29.8,33,Thursday,False,7
cherry,2026-07-10,977.1833333333316,51.56666666666628,83.93333333333238,0.0,327.31666666667286,0.0,65.0,10.0,20.0,65.55512572533848,42.0,180.0,517.0,14.461538461538462,7.0,39.0,195.0,31.666666666666668,33,Friday,False,7
cherry,2026-07-11,1073.8166666666657,35.90000000000004,66.7499999999996,0.0,263.4000000000034,0.13333333333333333,42.0,11.0,17.0,55.17414248021108,42.0,124.0,758.0,12.870967741935484,6.0,27.0,310.0,33.2,35,Saturday,True,7
cherry,2026-07-12,938.1833333333315,61.36666666666596,111.94999999999806,0.0,328.50000000000625,0.0,18.0,7.0,9.0,58.839797639123105,42.0,162.0,593.0,12.90990990990991,7.0,39.0,222.0,32.0,34,Sunday,True,7
cherry,2026-07-13,996.0999999999975,43.5833333333332,85.09999999999928,0.0,314.93333333333874,0.2833333333333333,114.0,13.0,34.0,60.96174863387978,42.0,154.0,549.0,14.272727272727273,7.0,39.0,231.0,27.22222222222222,30,Monday,False,7
cherry,2026-07-14,1017.266666666665,41.19999999999988,77.2999999999992,0.0,304.10000000000434,0.13333333333333333,176.0,13.0,51.0,59.68238993710692,42.0,170.0,636.0,13.940298507462687,6.0,37.0,268.0,28.285714285714285,30,Tuesday,False,7
cherry,2026-07-15,920.6499999999984,56.86666666666605,97.01666666666517,0.0,365.36666666667236,0.1,61.0,13.0,31.0,59.29009009009009,42.0,170.0,555.0,12.814814814814815,7.0,39.0,216.0,28.0,28,Wednesday,False,7
cherry,2026-07-16,955.7333333333328,50.783333333333,85.9999999999988,0.0,347.4833333333382,0.0,55.0,9.0,20.0,60.946826758147516,42.0,162.0,583.0,12.529411764705882,6.0,39.0,204.0,26.75,29,Thursday,False,7
cherry,2026-07-17,974.0499999999993,45.216666666666384,83.64999999999905,0.0,337.01666666667296,0.06666666666666667,49.0,11.0,15.0,56.58481421647819,42.0,160.0,619.0,13.112745098039216,7.0,39.0,204.0,30.75,32,Friday,False,7
cherry,2026-07-18,1038.2333333333322,41.633333333333255,75.66666666666599,0.0,284.2833333333379,0.18333333333333335,34.0,6.0,9.0,56.78947368421053,42.0,172.0,760.0,12.10204081632653,7.0,37.0,294.0,31.88888888888889,39,Saturday,True,7
cherry,2026-07-19,930.6833333333326,43.166666666666494,80.28333333333227,0.0,385.700000000006,0.16666666666666669,73.0,12.0,24.0,57.73676248108926,42.0,160.0,661.0,12.005494505494505,6.0,39.0,182.0,29.8,34,Sunday,True,7
cherry,2026-07-20,899.4166666666648,31.60000000000014,63.04999999999967,98.13333333333333,347.0833333333369,0.7166666666666666,247.0,9.0,134.0,57.38803418803419,42.0,138.0,585.0,12.383928571428571,8.0,32.0,224.0,38.82608695652174,46,Monday,False,7
cherry,2026-07-21,1164.7833333333288,17.15000000000007,35.3833333333334,39.25,182.65000000000103,0.7833333333333333,24.0,7.0,6.0,56.65979381443299,42.0,136.0,97.0,15.214285714285714,7.0,30.0,42.0,31.0,34,Tuesday,False,7
cherry,2026-07-22,878.6833333333329,55.466666666666214,92.3666666666651,0.0,413.2666666666739,0.21666666666666667,38.0,9.0,12.0,57.32480818414322,42.0,160.0,391.0,12.04191616766467,6.0,37.0,167.0,34.23076923076923,37,Wednesday,False,7
cherry,2026-07-23,1016.8999999999988,35.01666666666671,72.71666666666611,0.0,315.3666666666715,0.0,199.0,11.0,59.0,59.60102301790281,42.0,148.0,782.0,17.84158415841584,6.0,39.0,303.0,30.166666666666668,32,Thursday,False,7
cherry,2026-07-24,803.7833333333319,40.283333333333225,86.33333333333204,0.0,509.6000000000089,0.0,25.0,5.0,12.0,59.8301043219076,46.0,142.0,671.0,16.142857142857142,9.0,35.0,273.0,26.666666666666668,35,Friday,False,7
cherry,2026-07-25,1003.9833333333316,32.65000000000016,75.06666666666595,0.0,328.06666666667115,0.23333333333333334,84.0,11.0,18.0,53.77867203219316,42.0,100.0,994.0,13.743515850144092,6.0,39.0,347.0,25.166666666666668,28,Saturday,True,7
cherry,2026-07-26,925.333333333332,51.68333333333291,93.63333333333189,0.0,369.1333333333398,0.21666666666666667,8.0,7.0,2.0,55.172872340425535,42.0,150.0,752.0,11.911877394636015,7.0,19.0,261.0,29.0,30,Sunday,True,7
cherry,2026-07-27,860.1833333333332,52.5499999999996,106.09999999999802,0.0,421.06666666667496,0.1,81.0,9.0,60.0,55.954098360655735,42.0,146.0,610.0,11.902542372881356,6.0,27.0,236.0,31.785714285714285,37,Monday,False,7
cherry,2026-07-28,819.6166666666662,53.083333333332895,110.84999999999773,0.0,456.28333333334217,0.16666666666666669,133.0,10.0,45.0,60.63076923076923,42.0,144.0,520.0,17.037558685446008,7.0,55.0,213.0,29.75,31,Tuesday,False,7
cherry,2026-07-29,948.4333333333316,45.1833333333331,76.86666666666586,0.0,369.183333333338,0.3333333333333333,32.0,8.0,12.0,62.37479270315091,42.0,140.0,603.0,13.857868020304569,7.0,65.0,197.0,34.09090909090909,39,Wednesday,False,7
cherry,2026-07-30,1016.8500000000009,44.8666666666666,80.06666666666605,0.0,298.1000000000056,0.11666666666666667,101.0,10.0,73.0,56.64611260053619,42.0,150.0,746.0,14.65938864628821,7.0,41.0,229.0,28.8,32,Thursday,False,7
cherry,2026-07-31,1038.8166666666662,37.00000000000008,76.71666666666613,0.0,287.38333333333617,0.08333333333333333,87.0,8.0,55.0,55.088580576307365,42.0,148.0,937.0,16.526178010471206,8.0,60.0,382.0,30.0,30,Friday,False,7
cherry,2026-08-01,977.133333333333,53.08333333333322,87.14999999999903,0.0,322.63333333333895,0.0,101.0,7.0,61.0,53.43742550655542,42.0,102.0,839.0,14.605263157894736,6.0,48.0,342.0,24.5,30,Saturday,True,8
cherry,2026-08-02,922.6333333333325,51.76666666666629,109.61666666666476,0.0,355.85000000000605,0.13333333333333336,230.0,13.0,152.0,56.9527665317139,42.0,150.0,741.0,14.57421875,7.0,30.0,256.0,34.6,39,Sunday,True,8
cherry,2026-08-03,898.7999999999993,54.13333333333282,119.9333333333307,0.0,366.9500000000086,0.18333333333333335,12.0,5.0,6.0,55.53221288515406,42.0,120.0,714.0,13.0,6.0,55.0,259.0,34.25,36,Monday,False,8
cherry,2026-08-04,962.8333333333333,49.91666666666633,92.06666666666521,0.0,335.0500000000059,0.13333333333333333,3.0,3.0,1.0,55.622478386167145,42.0,134.0,694.0,12.121848739495798,7.0,32.0,238.0,32.375,36,Tuesday,False,8
cherry,2026-08-05,948.9666666666647,53.849999999999504,93.98333333333186,0.0,342.81666666667303,0.3833333333333333,67.0,11.0,24.0,62.17610062893082,42.0,150.0,636.0,13.587234042553192,7.0,97.0,235.0,33.1,40,Wednesday,False,8
cherry,2026-08-06,920.3999999999992,50.933333333333,102.39999999999817,0.0,366.05000000000723,0.21666666666666667,204.0,14.0,148.0,57.12305025996534,42.0,144.0,577.0,11.075376884422111,7.0,55.0,199.0,31.5,33,Thursday,False,8
cherry,2026-08-07,960.3333333333328,55.583333333332945,100.38333333333159,0.0,323.6000000000076,0.1,304.0,12.0,169.0,58.60233918128655,42.0,150.0,684.0,13.531645569620252,7.0,78.0,237.0,35.54545454545455,45,Friday,False,8
cherry,2026-08-08,965.9499999999982,43.733333333333135,84.36666666666554,0.0,345.900000000006,0.05,26.0,6.0,20.0,62.53412462908012,42.0,148.0,674.0,15.197530864197532,7.0,78.0,243.0,31.333333333333332,35,Saturday,True,8
cherry,2026-08-09,856.7999999999984,41.699999999999825,72.88333333333269,0.0,468.31666666666933,0.3,126.0,10.0,97.0,60.77902621722846,42.0,150.0,534.0,15.724576271186441,9.0,97.0,236.0,32.766666666666666,44,Sunday,True,8
cherry,2026-08-10,832.8499999999997,46.68333333333311,96.21666666666538,0.0,463.98333333334176,0.26666666666666666,19.0,5.0,11.0,60.45818181818182,44.0,150.0,550.0,14.577669902912621,8.0,39.0,206.0,32.14705882352941,33,Monday,False,8
cherry,2026-08-11,910.1666666666649,53.333333333332924,103.01666666666492,0.0,372.8500000000073,0.6333333333333333,100.0,14.0,38.0,61.2,46.0,150.0,705.0,17.252525252525253,6.0,55.0,297.0,31.666666666666668,33,Tuesday,False,8
cherry,2026-08-12,969.7333333333316,41.98333333333316,79.4666666666657,0.0,348.7833333333392,0.03333333333333333,112.0,11.0,78.0,60.91884057971014,42.0,150.0,690.0,16.552742616033754,8.0,97.0,237.0,30.25925925925926,32,Wednesday,False,8
cherry,2026-08-13,916.6499999999996,55.733333333332915,92.4666666666652,0.0,375.0000000000085,0.15000000000000002,18.0,7.0,9.0,65.40148698884758,42.0,150.0,538.0,19.943661971830984,8.0,97.0,213.0,33.583333333333336,37,Thursday,False,8
cherry,2026-08-14,957.4333333333318,36.71666666666669,74.54999999999916,0.0,371.03333333334075,0.26666666666666666,107.0,10.0,58.0,62.48586118251928,42.0,150.0,778.0,16.07037037037037,6.0,97.0,270.0,31.896551724137932,37,Friday,False,8
cherry,2026-08-15,945.4166666666641,42.74999999999988,87.4166666666655,0.0,364.1333333333397,0.2833333333333333,28.0,9.0,16.0,56.50830564784053,42.0,150.0,602.0,12.806451612903226,6.0,43.0,248.0,29.1875,32,Saturday,True,8
cherry,2026-08-16,1044.6333333333316,38.26666666666668,73.88333333333269,0.0,282.7166666666714,0.49999999999999994,43.0,10.0,12.0,56.29289940828402,42.0,126.0,676.0,14.987903225806452,6.0,48.0,248.0,30.24,36,Sunday,True,8
cherry,2026-08-17,937.3666666666661,51.966666666666256,95.06666666666517,0.0,355.41666666667345,0.18333333333333335,31.0,8.0,23.0,58.81898066783831,42.0,148.0,569.0,14.07843137254902,7.0,65.0,255.0,35.97701149425287,39,Monday,False,8
cherry,2026-08-18,1003.4666666666666,44.14999999999989,79.28333333333242,0.0,313.0000000000054,0.1,13.0,8.0,5.0,64.95384615384616,42.0,150.0,845.0,15.71484375,7.0,97.0,256.0,35.38405797101449,39,Tuesday,False,8
cherry,2026-08-19,952.5999999999981,51.699999999999655,88.8833333333321,0.0,346.6000000000048,0.21666666666666667,20.0,9.0,9.0,66.61513687600645,42.0,150.0,621.0,15.497991967871487,6.0,97.0,249.0,34.56818181818182,37,Wednesday,False,8
cherry,2026-08-20,985.8499999999987,44.44999999999977,86.24999999999896,0.0,322.86666666667224,0.5833333333333333,19.0,7.0,10.0,64.5728476821192,44.0,148.0,604.0,14.525252525252526,7.0,65.0,297.0,30.72222222222222,36,Thursday,False,8
cherry,2026-08-21,978.3166666666662,37.23333333333329,92.91666666666565,0.0,330.7333333333405,0.7999999999999999,8.0,7.0,2.0,64.10443037974683,44.0,144.0,632.0,15.101973684210526,6.0,97.0,304.0,31.75,33,Friday,False,8
cherry,2026-08-22,1058.8166666666639,32.383333333333496,91.03333333333232,0.0,257.6666666666712,0.1,101.0,11.0,67.0,61.92204301075269,42.0,150.0,744.0,13.656441717791411,7.0,55.0,326.0,25.083333333333332,32,Saturday,True,8
cherry,2026-08-23,1017.6666666666644,39.91666666666656,99.71666666666515,0.0,282.55000000000496,0.15000000000000002,28.0,7.0,8.0,62.610619469026545,42.0,148.0,678.0,15.042813455657493,6.0,97.0,327.0,35.78350515463917,42,Sunday,True,8
cherry,2026-08-24,868.999999999999,51.49999999999951,141.13333333333247,0.0,378.2000000000064,0.16666666666666666,28.0,10.0,12.0,61.672077922077925,42.0,148.0,616.0,16.162079510703364,6.0,97.0,327.0,28.14814814814815,34,Monday,False,8
cherry,2026-08-25,1046.699999999999,45.799999999999756,100.96666666666502,0.0,246.50000000000406,0.03333333333333333,43.0,8.0,24.0,60.26007326007326,42.0,144.0,546.0,21.699029126213592,9.0,97.0,309.0,29.647058823529413,32,Tuesday,False,8
cherry,2026-08-26,941.8666666666654,40.86666666666659,94.43333333333211,107.78333333333333,254.7833333333377,0.26666666666666666,29.0,6.0,11.0,49.67832167832168,42.0,142.0,572.0,17.6875,6.0,97.0,304.0,30.075757575757574,45,Wednesday,False,8
cherry,2026-08-27,1099.6666666666658,43.39999999999984,97.88333333333176,0.0,197.85000000000218,1.2,31.0,6.0,10.0,47.728900255754475,42.0,108.0,782.0,14.16551724137931,8.0,78.0,435.0,28.533333333333335,32,Thursday,False,8
cherry,2026-08-28,1061.733333333331,37.599999999999994,96.21666666666549,0.0,243.48333333333724,0.9666666666666666,156.0,15.0,53.0,60.7394540942928,42.0,150.0,403.0,14.335877862595419,6.0,97.0,262.0,29.9375,36,Friday,False,8
cherry,2026-08-29,1054.9333333333302,45.4666666666665,85.46666666666545,0.0,253.40000000000393,0.7333333333333333,168.0,14.0,62.0,52.11038961038961,42.0,122.0,616.0,12.662921348314606,5.0,97.0,267.0,29.923076923076923,34,Saturday,True,8
cherry,2026-08-30,1097.1499999999953,38.833333333333314,71.48333333333272,0.0,231.90000000000313,0.6333333333333333,182.0,9.0,113.0,54.04920049200492,42.0,148.0,813.0,13.963369963369964,6.0,97.0,273.0,35.08641975308642,40,Sunday,True,8
cherry,2026-08-31,942.849999999998,44.64999999999968,86.5499999999988,0.0,365.1666666666737,0.7833333333333334,71.0,12.0,21.0,53.14599686028257,42.0,148.0,637.0,12.970954356846473,5.0,55.0,241.0,33.45454545454545,38,Monday,False,8
cherry,2026-09-01,1106.2333333333322,39.7666666666666,66.74999999999955,0.0,227.1166666666691,0.13333333333333333,54.0,10.0,14.0,53.516304347826086,42.0,148.0,736.0,14.181518151815181,5.0,55.0,303.0,28.77777777777778,32,Tuesday,False,9
cherry,2026-09-02,1051.833333333333,38.083333333333364,72.14999999999958,0.0,277.7000000000036,0.23333333333333334,78.0,6.0,43.0,54.66227347611203,42.0,144.0,607.0,13.107344632768362,6.0,43.0,177.0,31.189655172413794,38,Wednesday,False,9
cherry,2026-09-03,1012.2666666666651,42.39999999999983,80.38333333333236,0.0,304.95000000000505,0.0,91.0,7.0,79.0,59.990639625585025,44.0,150.0,641.0,15.167910447761194,7.0,97.0,268.0,32.208333333333336,36,Thursday,False,9
cherry,2026-09-04,1019.666666666664,43.01666666666653,84.18333333333238,0.0,292.98333333333915,0.15000000000000002,141.0,10.0,68.0,58.18100890207715,42.0,136.0,674.0,14.053846153846154,7.0,55.0,260.0,33.6578947368421,35,Friday,False,9
cherry,2026-09-05,1074.0166666666655,33.4833333333335,68.5166666666662,0.0,263.81666666667013,0.16666666666666666,197.0,10.0,56.0,55.408917197452226,42.0,144.0,785.0,14.809061488673139,5.0,55.0,309.0,31.56140350877193,35,Saturday,True,9
cherry,2026-09-06,970.3666666666655,45.533333333333026,101.49999999999834,0.0,322.28333333333956,0.31666666666666665,21.0,8.0,8.0,60.831831831831835,44.0,146.0,666.0,15.791666666666666,6.0,97.0,264.0,33.13636363636363,36,Sunday,True,9
cherry,2026-09-07,920.3333333333328,45.99999999999986,103.34999999999825,0.0,369.5333333333389,0.7833333333333334,136.0,10.0,36.0,59.30107526881721,42.0,144.0,744.0,15.04642857142857,7.0,55.0,280.0,30.903846153846153,33,Monday,False,9
cherry,2026-09-08,995.1166666666645,49.28333333333297,97.31666666666511,0.0,298.0166666666725,0.26666666666666666,121.0,7.0,65.0,62.47283406754772,44.0,150.0,681.0,13.764705882352942,7.0,55.0,221.0,33.84615384615385,38,Tuesday,False,9
cherry,2026-09-09,922.2499999999974,48.88333333333294,91.18333333333196,0.0,377.6833333333392,0.0,89.0,9.0,65.0,59.42274052478134,44.0,146.0,686.0,12.88013698630137,7.0,30.0,292.0,29.49438202247191,35,Wednesday,False,9
coco,2026-03-26,250.05000000000007,5.633333333333321,24.366666666666696,0.1,1159.8499999999833,0.0,90.0,3.0,65.0,62.68627450980392,54.0,77.0,51.0,10.320512820512821,8.0,24.0,78.0,20.833333333333332,21,Thursday,False,3
coco,2026-03-27,911.2333333333314,30.81666666666664,120.69999999999818,0.0,377.25000000000546,0.0,33.0,10.0,9.0,58.114285714285714,51.0,72.0,140.0,7.309278350515464,5.0,26.0,194.0,29.15,35,Friday,False,3
coco,2026-03-28,858.1333333333315,27.466666666666605,127.11666666666483,0.0,427.2833333333386,0.0,349.0,9.0,130.0,58.007936507936506,51.0,80.0,126.0,7.729411764705882,5.0,18.0,170.0,19.285714285714285,35,Saturday,True,3
